key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150203|sii|2882|1,115/02/04,18:08:14,2882,國泰金,代國泰期貨股份有限公司公告董事會決議辦理現金增資發行新股,現金增資,1150203,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2882"", ""data"": [[1, ""115/02/04"", ""18:08:14"", ""陳晏如"", ""資深副總經理"", ""27087698"", ""代國泰期貨股份有限公司公告董事會決議辦理\r\n現金增資發行新股"", ""11"", ""115/02/04"", ""1.董事會決議日期:115/02/04\n2.增資資金來源:現金增資\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n全案預計發行總金額新臺幣500,000,000元及股數12,500,000股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新臺幣10元\n8.發行價格:暫訂每股新臺幣40元\n9.員工認購股數或配發金額:本次現金增資發行新股總數10%，計1,250,000股\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:本次現金增資發行新股總數90%，計11,250,000股\n12.畸零股及逾期未認購股份之處理方式:\n畸零股及原股東及員工放棄認購或認購不足之部份，授權\n董事長洽特定人按發行價格認購。\n13.本次發行新股之權利義務:與原已發行股份相同\n14.本次增資資金用途:強化資本結構\n15.其他應敘明事項:本案尚須報請主管機關核准方得進行　""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""國泰金""}, ""datetime"": ""115/02/05 16:41:27""}",2026-02-05 16:41:26
1150204|sii|2882|4,115/02/04,18:09:02,2882,國泰金,代子公司國泰綜合證券公告董事會決議通過認購子公司國泰期貨股份有限公司現金增資,現金增資,1150204,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2882"", ""data"": [[4, ""115/02/04"", ""18:09:02"", ""陳晏如"", ""資深副總經理"", ""27087698"", ""代子公司國泰綜合證券公告董事會決議通過認購子公司國泰期貨股份有限公司現金增資"", ""20"", ""115/02/04"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\n國泰期貨股份有限公司普通股\r\n2.事實發生日:115/2/4~115/2/4\r\n3.董事會通過日期: 民國115年2月4日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量、每單位價格及交易總金額:\r\n交易股數：預計12,500仟股\r\n每股價格：新台幣40元\r\n交易總金額：預計新台幣500,000仟元\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n交易相對人：國泰期貨股份有限公司\r\n與公司之關係：國泰綜合證券99.99%持有之子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n選定關係人為交易對象之原因：參與現金增資，本公司按持股比率進行認購，\r\n及以特定人認購原股東、員工放棄認購或認購不足之股份。\r\n前次移轉之所有人、移轉價格及取得日期：不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n擬於國泰期貨股份有限公司取得主管機關核准後，於現金增資基準日繳足股款\r\n其他重要約定事項：無\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n價格係參酌誠品聯合會計師事務所之價格合理性意見書訂定，\r\n並於國泰綜合證券董事會通過後辦理\r\n13.取得或處分有價證券標的公司每股淨值:\r\n                 32.41元\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n預計金額：1,210,406,565元；\r\n預計股數：94,452,318股；\r\n持股比例：約99.99%；\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額:\r\n佔總資產比例：28.93% \r\n佔股東權益比例：125.12%\r\n最近期財務報告營運資金：約新台幣10,963,720仟元\r\n16.經紀人及經紀費用:\r\n無\r\n17.取得或處分之具體目的或用途:\r\n為子公司國泰期貨股份有限公司充實營運資金，擴大業務規模\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n不適用\r\n21.本次交易會計師出具非合理性意見:否\r\n22.會計師事務所名稱:\r\n誠品聯合會計師事務所\r\n23.會計師姓名:\r\n賴明陽\r\n24.會計師開業證書字號:\r\n北市會證字2123號\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n國泰綜合證券自有資金\r\n29.前已就同一件事件發布重大訊息日期: 不適用\r\n30.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""國泰金""}, ""datetime"": ""115/02/05 16:41:28""}",2026-02-05 16:41:26
1150205|sii|6835|1,115/02/05,13:43:03,6835,圓裕,公告本公司修訂「國內第一次無擔保轉換公司債發行及轉換辦法」業經金融監督管理委員會核准,公司債,1150205,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6835"", ""data"": [[1, ""115/02/05"", ""13:43:03"", ""郭明豐"", ""副總經理"", ""(02)22184523"", ""公告本公司修訂「國內第一次無擔保轉換公司債發行及轉換辦法」\r\n業經金融監督管理委員會核准"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:圓裕企業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n本公司依據金融監督管理委員會114年5月5日金管證發字第1140382105號函之規定，\n修訂「國內第一次無擔保轉換公司債發行及轉換辦法」案，業經金融監督管理委員會\n115年2月4日金管證發字第1150332767號函核准在案。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n本公司「國內第一次無擔保轉換公司債發行及轉換辦法」修訂條文對照內容，請參閱　\n本公司114年12月24日發布之重大訊息，核准後完整之「國內第一次無擔保轉換公司債\n發行及轉換辦法」請至公開資訊觀測站查詢。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""圓裕""}, ""datetime"": ""115/02/05 16:41:29""}",2026-02-05 16:41:26
1150204|sii|8021|1,115/02/05,14:25:26,8021,尖點,公告本公司114年度現金增資收足股款暨增資基準日,現金增資,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8021"", ""data"": [[1, ""115/02/05"", ""14:25:26"", ""張家齊"", ""管理中心協理"", ""(02)26805868"", ""公告本公司114年度現金增資收足股款暨增資基準日"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:尖點科技股份有限公司。\n3.與公司關係(請輸入本公司或子公司):本公司。\n4.相互持股比例:不適用。\n5.發生緣由:\n(1)依據「發行人募集與發行有價證券處理準則」辦理公告。\n(2)本公司114年現金增資發行普通股3,000,000股，\n每股發行價格新台幣127元，實收股款總額\n新台幣381,000,000元，業已全數收足。並訂\n115年2月5日為現金增資基準日。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n預定股款繳納憑證上市日期為115年2月10日。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""尖點""}, ""datetime"": ""115/02/05 16:41:30""}",2026-02-05 16:41:26
1150205|sii|9938|1,115/02/05,14:31:39,9938,百和,公告本公司115年1月份自結合併營收概算,自結合併,1150205,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""9938"", ""data"": [[1, ""115/02/05"", ""14:31:39"", ""葉桂珠"", ""副總經理"", ""04-7565307"", ""公告本公司115年1月份自結合併營收概算"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:台灣百和工業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:公告本公司115年1月份自結合併營收概算\n 　　　　　　　　　　　　 當月數　　　　 當月數\n       項目        　　  115年1月       114年1月    差異比率\n ------------------   -------------  -------------  --------\n 合併營業收入淨額      $ 1,565,417    $ 1,285,001 　  21.8%\n (新台幣仟元)\n 註：前述各項數字係本公司自結數，尚未經會計師查核(核閱)。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""百和""}, ""datetime"": ""115/02/05 16:41:30""}",2026-02-05 16:41:26
1150205|sii|6768|1,115/02/05,15:15:43,6768,志強-KY,公告本公司115年01月份自結合併營收,自結合併,1150205,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6768"", ""data"": [[1, ""115/02/05"", ""15:15:43"", ""麥班達"", ""董事長特助"", ""(04)22585388"", ""公告本公司115年01月份自結合併營收"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:Sports Gear Co. Ltd. 志強國際企業股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:無\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n本公司115年1月份自結合併營業收入淨額為美元 48,438仟元，較去年同期自結數減少\n3.33%。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""志強-KY""}, ""datetime"": ""115/02/05 16:41:31""}",2026-02-05 16:41:26
1150205|sii|2421|1,115/02/05,15:38:15,2421,建準,公告本公司114年現金增資認股基準日等相關事宜(補充公告每股發行價格、代收及存儲價款專戶機構),現金增資,1150205,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2421"", ""data"": [[1, ""115/02/05"", ""15:38:15"", ""李為仁"", ""副總經理"", ""07-8135888"", ""公告本公司114年現金增資認股基準日等相關事宜\r\n(補充公告每股發行價格、代收及存儲價款專戶機構)"", ""11"", ""115/02/05"", ""1.董事會決議或公司決定增資基準日期:115/01/27\n2.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n3.主管機關申報生效日期:115/01/16\n4.董事會決議(追補)發行日期:114/11/06\n5.發行總金額及股數:發行總金額:新台幣135,000仟元，發行股數:13,500仟股。\n6.採總括申報發行新股案件，本次發行金額及股數:不適用。\n7.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用。\n8.每股面額:新台幣10元。\n9.發行價格:每股新台幣125元。\n10.員工認股股數:依公司法第267條規定，保留增資發行股數之15%，計2,025仟股由本\n公司員工認購。\n11.原股東認購比率:增資發行股數之75%，計10,125仟股由原股東按照認股基準日之\n股東名簿記載之持股比例認購。\n12.公開銷售方式及股數:依證券交易法第28條之1規定，提撥增資發行股數之10%，\n計1,350仟股採公開申購配售方式對外公開承銷。\n13.畸零股及逾期未認購股份之處理方式:原股東認購不足一股之畸零股，由股東於停止\n過戶日起五日內，逕向本公司股務代理機構辦理拼湊。原股東及員工放棄認購之股份\n或併湊後不足一股之畸零股，授權董事長洽特定人按發行價格認購。\n14.本次發行新股之權利義務:與已發行之原有股份相同。\n15.本次增資資金用途:償還銀行借款及充實營運資金。\n16.現金增資認股基準日:115/03/02\n17.最後過戶日:115/02/25\n18.停止過戶起始日期:115/02/26\n19.停止過戶截止日期:115/03/02\n20.股款繳納期間:原股東及員工股款繳納期間:115/03/04~115/03/12\n21.與代收及專戶存儲價款行庫訂約日期:115/02/05\n22.委託代收存款機構:台新國際商業銀行建北分行。\n23.委託存儲款項機構:台新國際商業銀行苓雅分行。\n24.其他應敘明事項:\n本公司辦理現金增資發行普通股13,500,000股乙案，業經金融監督管理委員會\n115年1月16日金管證發字第1140369249號函申報生效在案。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""建準""}, ""datetime"": ""115/02/05 16:41:33""}",2026-02-05 16:41:26
1150204|sii|3665|1,115/02/05,16:05:37,3665,貿聯-KY,公告本公司115年1月份自結合併營收,自結合併,1150204,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3665"", ""data"": [[1, ""115/02/05"", ""16:05:37"", ""鄧劍華"", ""總經理"", ""02-8226-1000"", ""公告本公司115年1月份自結合併營收"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:BizLink Holding Inc.\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:無\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n本公司115年1月份自結合併營業收入淨額為美金236,446仟元，較去年同期自結數\n增加39.95%。115年累計合併營收為美金236,446仟元，較去年累計自結數合併\n營收增加39.95%。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""貿聯-KY""}, ""datetime"": ""115/02/05 16:41:38""}",2026-02-05 16:41:26
1150203|sii|6278|1,115/02/05,16:20:05,6278,台表科,台表科115年01月份自結合併營收為新臺幣45.54億元,自結合併,1150203,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6278"", ""data"": [[1, ""115/02/05"", ""16:20:05"", ""王嘉真"", ""副總"", ""03-2189988"", ""台表科115年01月份自結合併營收為新臺幣45.54億元"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:台灣表面黏著科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:月營收公佈\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n(1)合併營業收入(當月與去年同月比較)(單位：新臺幣仟元)\n\n  項    目    114年01月     115年01月      成長率%\n  合併營收    4,087,812     4,553,735       11.40%\n\n(2)合併營業收入(當月與上月比較)(單位：新臺幣仟元)\n\n  項    目    114年12月     115年01月      成長率%\n  合併營收    4,127,948     4,553,735       10.31%\n\n(3)上列數字係本公司自結數，未經會計師簽證或核閱。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""台表科""}, ""datetime"": ""115/02/05 16:41:39""}",2026-02-05 16:41:26
1150205|sii|6770|1,115/02/05,16:28:00,6770,力積電,公告本公司114年第四季自結合併損益,自結合併,1150205,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6770"", ""data"": [[1, ""115/02/05"", ""16:28:00"", ""譚仲民"", ""副總經理"", ""(02)25170055"", ""公告本公司114年第四季自結合併損益"", ""51"", ""115/02/05"", ""1.事實發生日:115/02/05\n2.公司名稱:力晶積成電子製造股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n公告本公司114年第四季自結合併損益：\n(單位：新台幣仟元)\n                       114年10 - 12月   114年1 - 12月\n                       --------------   --------------\n合併營業收入淨額：       12,495,242      46,730,113\n合併營業毛利(損)：          794,329      (1,536,997)\n合併營業淨利(損)：         (719,349)     (5,960,078)\n合併稅前淨利(損)：         (592,282)     (7,477,002)\n合併本期淨利(損)：         (654,083)     (7,812,660)\n基本每股盈餘(虧損)(元)：   (0.16)元        (1.86)元\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n以上資訊係本公司自結數，尚未經會計師查核。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""力積電""}, ""datetime"": ""115/02/05 16:41:40""}",2026-02-05 16:41:26
